사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20200119,7호선,논현,7620,8062,20200122
20200119,7호선,반포,3706,3778,20200122
20200119,7호선,고속터미널,15713,12157,20200122
20200119,7호선,내방,5868,6257,20200122
20200119,7호선,이수,10383,9551,20200122
20200119,7호선,남성,6529,6424,20200122
20200119,7호선,숭실대입구(살피재),7054,7215,20200122
20200119,7호선,상도,6486,6223,20200122
20200119,7호선,장승배기,6285,6260,20200122
20200119,7호선,신대방삼거리,9329,9265,20200122
20200119,7호선,보라매,4889,4826,20200122
20200119,7호선,신풍,7595,7373,20200122
20200119,7호선,대림(구로구청),11067,10462,20200122
20200119,7호선,남구로,8937,8782,20200122
20200119,7호선,가산디지털단지,13365,12281,20200122
20200119,7호선,철산,13613,13665,20200122
20200119,7호선,광명사거리,16617,16194,20200122
20200119,7호선,천왕,5259,5109,20200122
20200119,7호선,온수(성공회대입구),4980,5029,20200122
20200119,7호선,까치울,4276,4256,20200122
20200119,7호선,부천종합운동장,2564,2246,20200122
20200119,7호선,춘의,4196,3946,20200122
20200119,7호선,신중동,8184,8139,20200122
20200119,7호선,부천시청,7825,7819,20200122
20200119,7호선,상동,8966,8689,20200122
20200119,7호선,삼산체육관,4740,4624,20200122
20200119,7호선,굴포천,5935,5997,20200122
20200119,7호선,부평구청,6050,5185,20200122
20200119,8호선,암사,10767,9811,20200122
20200119,8호선,천호(풍납토성),12300,13775,20200122
20200119,8호선,강동구청,5765,5922,20200122
20200119,8호선,몽촌토성(평화의문),3417,3390,20200122
20200119,8호선,잠실(송파구청),12693,13810,20200122
20200119,8호선,석촌,5003,5827,20200122
20200119,8호선,송파,5391,5382,20200122
20200119,8호선,가락시장,4529,5603,20200122
20200119,8호선,문정,6277,6337,20200122
20200119,8호선,장지,12643,12461,20200122
20200119,8호선,복정,6901,6118,20200122
20200119,8호선,산성,3725,3767,20200122
20200119,8호선,남한산성입구(성남법원.검찰청),7899,7441,20200122
20200119,8호선,단대오거리,6676,6279,20200122
20200119,8호선,신흥,3850,4021,20200122
20200119,8호선,수진,4630,4349,20200122
20200119,8호선,모란,5794,4493,20200122
20200119,9호선,개화,1204,1059,20200122
20200119,9호선,김포공항,8066,11469,20200122
20200119,9호선,공항시장,2100,2370,20200122
20200119,9호선,신방화,4180,4106,20200122
20200119,9호선,마곡나루,5604,5655,20200122
20200119,9호선,양천향교,4626,4791,20200122
20200119,9호선,가양,13022,12647,20200122
20200119,9호선,증미,3655,3610,20200122
20200119,9호선,등촌,5616,5767,20200122
20200119,9호선,염창,9692,9266,20200122
20200119,9호선,신목동,1961,1864,20200122
20200119,9호선,선유도,2871,2847,20200122
20200119,9호선,당산,10649,10050,20200122
20200119,9호선,국회의사당,6073,5421,20200122
20200119,9호선,여의도,6697,6368,20200122
20200119,9호선,샛강,2126,2197,20200122
20200119,9호선,노량진,20681,21993,20200122
20200119,9호선,노들,3025,2748,20200122
20200119,9호선,흑석(중앙대입구),5501,5623,20200122
20200119,9호선,동작(현충원),1444,1239,20200122
20200119,9호선,구반포,1708,1785,20200122
20200119,9호선,신반포,2068,2230,20200122
20200119,9호선,고속터미널,12652,19605,20200122
20200119,9호선,사평,1591,1623,20200122
20200119,9호선,신논현,20102,18864,20200122
20200119,공항철도 1호선,서울역,13943,11842,20200122
20200119,공항철도 1호선,공덕,1629,2135,20200122
20200119,공항철도 1호선,홍대입구,12513,10859,20200122
20200119,공항철도 1호선,디지털미디어시티,4222,4149,20200122
20200119,공항철도 1호선,마곡나루,1820,2155,20200122
20200119,공항철도 1호선,김포공항,8928,5296,20200122
20200119,공항철도 1호선,계양,5519,5582,20200122
20200119,공항철도 1호선,검암,4431,4599,20200122
20200119,공항철도 1호선,청라국제도시,3538,3433,20200122
20200119,공항철도 1호선,운서,6016,6487,20200122
20200119,공항철도 1호선,공항화물청사,1305,1464,20200122
20200119,공항철도 1호선,인천공항1터미널,15528,17108,20200122
20200119,공항철도 1호선,인천공항2터미널,5471,4965,20200122
20200119,공항철도 1호선,영종,2192,2350,20200122
20200119,9호선2~3단계,언주,4186,3953,20200122
20200119,9호선2~3단계,선정릉,3670,3869,20200122
20200119,9호선2~3단계,삼성중앙,2411,2495,20200122
20200119,9호선2~3단계,봉은사,10973,10619,20200122
20200119,9호선2~3단계,종합운동장,3841,2798,20200122
20200119,9호선2~3단계,삼전,3860,3782,20200122
20200119,9호선2~3단계,석촌고분,3370,3308,20200122
20200119,9호선2~3단계,석촌,4591,3710,20200122
20200119,9호선2~3단계,송파나루,2937,3089,20200122
20200119,9호선2~3단계,한성백제,1570,1400,20200122
20200119,9호선2~3단계,올림픽공원(한국체대),6408,6443,20200122
20200119,9호선2~3단계,둔촌오륜,774,759,20200122
20200119,9호선2~3단계,중앙보훈병원,3990,3845,20200122
20200119,우이신설선,북한산우이,2642,2641,20200122
20200119,우이신설선,솔밭공원,1528,1468,20200122
20200119,우이신설선,4.19민주묘지,1795,1584,20200122
20200119,우이신설선,가오리,2599,2391,20200122
20200119,우이신설선,화계,2195,2056,20200122
20200119,우이신설선,삼양,1350,1335,20200122
20200119,우이신설선,삼양사거리,1602,1542,20200122
20200119,우이신설선,솔샘,3140,2842,20200122
20200119,우이신설선,북한산보국문,4029,3580,20200122
20200119,우이신설선,정릉,3043,2430,20200122
20200120,우이신설선,보문,1710,1727,20200123
20200120,우이신설선,성신여대입구(돈암),3793,4268,20200123
20200120,우이신설선,정릉,4845,4458,20200123
20200120,우이신설선,북한산보국문,6308,6068,20200123
20200120,우이신설선,솔샘,6529,6029,20200123
20200120,우이신설선,삼양사거리,2775,2785,20200123
20200120,우이신설선,삼양,2294,2496,20200123
20200120,우이신설선,화계,3757,3562,20200123
20200120,우이신설선,가오리,4503,4531,20200123
20200120,우이신설선,4.19민주묘지,2917,2785,20200123
20200120,우이신설선,솔밭공원,2906,2847,20200123
20200120,우이신설선,북한산우이,2396,2157,20200123
20200120,9호선2~3단계,중앙보훈병원,10802,9968,20200123
20200120,9호선2~3단계,둔촌오륜,887,887,20200123
20200120,9호선2~3단계,올림픽공원(한국체대),5901,5791,20200123
20200120,9호선2~3단계,한성백제,2603,2336,20200123
20200120,9호선2~3단계,송파나루,4645,4968,20200123
20200120,9호선2~3단계,석촌,8158,6897,20200123
20200120,9호선2~3단계,석촌고분,5981,5995,20200123
20200120,9호선2~3단계,삼전,6901,6885,20200123
20200120,9호선2~3단계,종합운동장,5178,4936,20200123
20200120,9호선2~3단계,봉은사,19845,20007,20200123
20200120,9호선2~3단계,삼성중앙,7751,8021,20200123
20200120,9호선2~3단계,선정릉,10794,11617,20200123
20200120,9호선2~3단계,언주,11417,11299,20200123
20200120,공항철도 1호선,영종,3131,3181,20200123
20200120,공항철도 1호선,인천공항2터미널,5677,4956,20200123
20200120,공항철도 1호선,인천공항1터미널,16296,17255,20200123
20200120,공항철도 1호선,공항화물청사,2767,3079,20200123
20200120,공항철도 1호선,운서,7931,8385,20200123
20200120,공항철도 1호선,청라국제도시,7690,7228,20200123
20200120,공항철도 1호선,검암,8839,8535,20200123
20200120,공항철도 1호선,계양,11049,9978,20200123
20200120,공항철도 1호선,김포공항,11746,7077,20200123
20200120,공항철도 1호선,마곡나루,8066,7403,20200123
20200120,공항철도 1호선,디지털미디어시티,15666,14036,20200123
20200120,공항철도 1호선,홍대입구,12131,11678,20200123
20200120,공항철도 1호선,공덕,2915,3600,20200123
20200120,공항철도 1호선,서울역,12857,11964,20200123
20200120,9호선,신논현,39808,39881,20200123
20200120,9호선,사평,3609,3543,20200123
20200120,9호선,고속터미널,14919,20252,20200123
20200120,9호선,신반포,3282,3474,20200123
20200120,9호선,구반포,3628,3824,20200123
20200120,9호선,동작(현충원),2361,1712,20200123
20200120,9호선,흑석(중앙대입구),9893,10470,20200123
20200120,9호선,노들,5152,4452,20200123
20200120,9호선,노량진,32944,33289,20200123
20200120,9호선,샛강,6840,7068,20200123
20200120,9호선,여의도,28382,27688,20200123
20200120,9호선,국회의사당,19714,20033,20200123
20200120,9호선,당산,21492,21048,20200123
20200120,9호선,선유도,8616,8313,20200123
20200120,9호선,신목동,4558,4137,20200123
20200120,9호선,염창,19482,18921,20200123
20200120,9호선,등촌,12603,12590,20200123
20200120,9호선,증미,8330,8508,20200123
20200120,9호선,가양,23622,22833,20200123
20200120,9호선,양천향교,10034,10325,20200123
20200120,9호선,마곡나루,11612,11630,20200123
20200120,9호선,신방화,7820,7806,20200123
20200120,9호선,공항시장,3274,3706,20200123
20200120,9호선,김포공항,9864,12517,20200123
20200120,9호선,개화,3130,2149,20200123
20200120,8호선,모란,5006,3665,20200123
20200120,8호선,수진,6302,5804,20200123
20200120,8호선,신흥,5303,5759,20200123
20200120,8호선,단대오거리,11849,11297,20200123
20200120,8호선,남한산성입구(성남법원.검찰청),15269,13888,20200123
20200120,8호선,산성,5783,5729,20200123
20200120,8호선,복정,11974,9936,20200123
20200120,8호선,장지,20534,19482,20200123
20200120,8호선,문정,24361,25592,20200123
20200120,8호선,가락시장,10231,11654,20200123
20200120,8호선,송파,10860,10454,20200123
20200120,8호선,석촌,9238,10639,20200123
20200120,8호선,잠실(송파구청),17486,19992,20200123
20200120,8호선,몽촌토성(평화의문),6308,6637,20200123
20200120,8호선,강동구청,12794,13159,20200123
20200120,8호선,천호(풍납토성),19788,22153,20200123
20200120,8호선,암사,21856,19170,20200123
20200120,7호선,부평구청,13782,11101,20200123
20200120,7호선,굴포천,10273,10854,20200123
20200120,7호선,삼산체육관,5660,5050,20200123
20200120,7호선,상동,15717,16282,20200123
20200120,7호선,부천시청,14085,13910,20200123
20200120,7호선,신중동,16828,16642,20200123
20200120,7호선,춘의,10845,10545,20200123
20200120,7호선,부천종합운동장,5136,4273,20200123
20200120,7호선,까치울,8062,7524,20200123
20200120,7호선,온수(성공회대입구),11685,11078,20200123
20200120,7호선,천왕,11708,10662,20200123
20200120,7호선,광명사거리,28101,27678,20200123
20200120,7호선,철산,26200,26902,20200123
20200120,7호선,가산디지털단지,51809,52143,20200123
20200120,7호선,남구로,18801,19961,20200123
20200120,7호선,대림(구로구청),10344,10183,20200123
20200120,7호선,신풍,12823,12262,20200123
20200120,7호선,보라매,11177,11221,20200123
20200120,7호선,신대방삼거리,19352,18536,20200123
20200120,7호선,장승배기,12427,12152,20200123
20200120,7호선,상도,12440,11945,20200123
20200120,7호선,숭실대입구(살피재),14527,14579,20200123
20200120,7호선,남성,13131,12418,20200123
20200120,7호선,이수,18839,18575,20200123
20200120,7호선,내방,16720,17117,20200123
20200120,7호선,고속터미널,21416,18059,20200123
20200120,7호선,반포,7286,7097,20200123
20200120,7호선,논현,23953,26271,20200123
20200120,7호선,학동,26958,28990,20200123
20200120,7호선,강남구청,17895,20064,20200123
20200120,7호선,청담,23379,26498,20200123
20200120,7호선,뚝섬유원지,8057,7823,20200123
20200120,7호선,건대입구,16126,17048,20200123
20200120,7호선,어린이대공원(세종대),13022,12591,20200123
20200120,7호선,군자(능동),16722,13174,20200123
20200120,7호선,중곡,11256,10439,20200123
20200120,7호선,용마산,6881,6494,20200123
20200120,7호선,사가정,17822,17770,20200123
20200120,7호선,면목,17430,17059,20200123
20200120,7호선,상봉(시외버스터미널),19270,18281,20200123
20200120,7호선,중화,12713,12358,20200123
20200120,7호선,먹골,11918,11732,20200123
20200120,7호선,태릉입구,9235,8528,20200123
20200120,7호선,공릉(서울과학기술대),13693,13801,20200123
20200120,7호선,하계,20760,19696,20200123
20200120,7호선,중계,17367,15994,20200123
20200120,7호선,노원,24511,25711,20200123
20200120,7호선,마들,13684,12943,20200123
20200120,7호선,수락산,14216,14298,20200123
20200120,7호선,도봉산,9919,11314,20200123
20200120,7호선,장암,2853,826,20200123
20200120,6호선,봉화산(서울의료원),11218,10134,20200123
20200120,6호선,화랑대(서울여대입구),13649,10272,20200123
20200120,6호선,태릉입구,6095,6828,20200123
20200120,6호선,석계,14526,14881,20200123
20200120,6호선,돌곶이,10102,9528,20200123
20200120,6호선,상월곡(한국과학기술연구원),7134,6271,20200123
20200120,6호선,월곡(동덕여대),14192,13606,20200123
20200120,6호선,고려대(종암),9599,9172,20200123
20200120,6호선,안암(고대병원앞),12707,12862,20200123
20200120,6호선,보문,8462,7680,20200123
20200120,6호선,창신,4052,3234,20200123
20200120,6호선,동묘앞,9493,9979,20200123
20200120,6호선,신당,9061,9648,20200123
20200120,6호선,청구,4459,4948,20200123
20200120,6호선,약수,4509,4479,20200123
20200120,6호선,버티고개,2649,2494,20200123
20200120,6호선,한강진,8058,9480,20200123
20200120,6호선,이태원,12908,13231,20200123
20200120,6호선,녹사평(용산구청),5500,5259,20200123
20200120,6호선,삼각지,6309,5659,20200123
20200120,6호선,효창공원앞,7932,7262,20200123
20200120,6호선,공덕,22228,21736,20200123
20200120,6호선,대흥(서강대앞),10016,10478,20200123
20200120,6호선,광흥창(서강),11148,11004,20200123
20200120,6호선,상수,10480,11400,20200123
20200120,6호선,합정,15164,14376,20200123
20200120,6호선,망원,16129,17297,20200123
20200120,6호선,마포구청,16654,14998,20200123
20200120,6호선,월드컵경기장(성산),4994,5157,20200123
20200120,6호선,디지털미디어시티,15753,17286,20200123
20200120,6호선,증산(명지대앞),11491,11171,20200123
20200120,6호선,새절(신사),14964,14139,20200123
20200120,6호선,구산,8653,6714,20200123
20200120,6호선,연신내,3,0,20200123
20200120,6호선,독바위,3247,3365,20200123
20200120,6호선,불광,5191,5159,20200123
20200120,6호선,역촌,4597,5095,20200123
20200120,6호선,응암,19894,19902,20200123
20200120,5호선,마천,5834,5769,20200123
20200120,5호선,거여,8792,8267,20200123
20200120,5호선,개롱,7685,8039,20200123
20200120,5호선,오금,4080,4145,20200123
20200120,5호선,방이,8611,8633,20200123
20200120,5호선,올림픽공원(한국체대),4811,4243,20200123
20200120,5호선,둔촌동,9533,9862,20200123
20200120,5호선,상일동,17872,15069,20200123
20200120,5호선,고덕,10757,10727,20200123
20200120,5호선,명일,9902,10344,20200123
20200120,5호선,굽은다리(강동구민회관앞),10614,10048,20200123
20200120,5호선,길동,8851,9463,20200123
20200120,5호선,강동,23284,20361,20200123
20200120,5호선,천호(풍납토성),21146,22051,20200123
20200120,5호선,광나루(장신대),15458,13741,20200123
20200120,5호선,아차산(어린이대공원후문),15301,14859,20200123
20200120,5호선,군자(능동),12347,13485,20200123
20200120,5호선,장한평,20878,20793,20200123
20200120,5호선,답십리,18622,17018,20200123
20200120,5호선,마장,7391,7206,20200123
20200120,5호선,왕십리(성동구청),5430,5931,20200123
20200120,5호선,행당,9407,8541,20200123
20200120,5호선,신금호,7282,7270,20200123
20200120,5호선,청구,4780,4441,20200123
20200120,5호선,동대문역사문화공원,3539,4213,20200123
20200120,5호선,을지로4가,7061,7306,20200123
20200120,5호선,종로3가,17907,16939,20200123
20200120,5호선,광화문(세종문화회관),39496,41465,20200123
20200120,5호선,서대문,21471,22102,20200123
20200120,5호선,충정로(경기대입구),5673,5764,20200123
20200120,5호선,애오개,8518,8631,20200123
20200120,5호선,공덕,16926,18023,20200123
20200120,5호선,마포,17174,17632,20200123
20200120,5호선,여의나루,8480,8997,20200123
20200120,5호선,여의도,31351,33026,20200123
20200120,5호선,신길,3941,4489,20200123
20200120,5호선,영등포시장,11495,11841,20200123
20200120,5호선,영등포구청,4519,4589,20200123
20200120,5호선,양평,8339,8358,20200123
20200120,5호선,오목교(목동운동장앞),27553,29718,20200123
20200120,5호선,목동,21018,22799,20200123
20200120,5호선,신정(은행정),15799,12185,20200123
20200120,5호선,까치산,33978,32230,20200123
20200120,5호선,화곡,33921,31731,20200123
20200120,5호선,우장산,17411,17222,20200123
20200120,5호선,발산,22468,22695,20200123
20200120,5호선,마곡,8695,8105,20200123
20200120,5호선,송정,8612,7673,20200123
20200120,5호선,김포공항,8705,8119,20200123
20200120,5호선,개화산,6558,6207,20200123
20200120,5호선,방화,7992,7567,20200123
20200120,경강선,여주,2054,2053,20200123
20200120,경강선,세종대왕릉,339,301,20200123
20200120,경강선,부발,1855,1682,20200123
20200120,경강선,이천,2862,3019,20200123
20200120,경강선,신둔도예촌,1244,1174,20200123
20200120,경강선,곤지암,2122,2014,20200123
20200120,경강선,초월,2959,2868,20200123
20200120,경강선,경기광주,7877,7410,20200123
20200120,경강선,삼동,2566,2274,20200123
20200120,경강선,이매,1193,1036,20200123
20200120,경강선,판교,5153,5060,20200123
20200120,수인선,인천,982,1674,20200123
20200120,수인선,신포,1811,1898,20200123
20200120,수인선,숭의,4101,3925,20200123
20200120,수인선,인하대,5678,5319,20200123
20200120,수인선,송도,2875,2734,20200123
20200120,수인선,연수,5039,5004,20200123
20200120,수인선,원인재,4873,4830,20200123
20200120,수인선,남동인더스파크,2414,2607,20200123
20200120,수인선,호구포,3808,3859,20200123
20200120,수인선,인천논현,6429,6635,20200123
20200120,수인선,소래포구,4760,4310,20200123
20200120,수인선,월곶,2488,2341,20200123
20200120,수인선,달월,83,54,20200123
20200120,경춘선,춘천,1375,1298,20200123
20200120,경춘선,남춘천,2592,2631,20200123
20200120,경춘선,김유정,354,350,20200123
20200120,경춘선,강촌,344,375,20200123
20200120,경춘선,백양리,295,317,20200123
20200120,경춘선,굴봉산,131,197,20200123
20200120,경춘선,가평,1843,1938,20200123
20200120,경춘선,상천,267,251,20200123
20200120,경춘선,청평,2012,1905,20200123
20200120,경춘선,대성리,592,501,20200123
20200120,경춘선,마석,3979,3856,20200123
20200120,경춘선,천마산,1765,1516,20200123
20200120,경춘선,평내호평,6640,6392,20200123
20200120,경춘선,금곡,1719,1568,20200123
20200120,경춘선,사릉,3751,3436,20200123
20200120,경춘선,퇴계원,4077,3680,20200123
20200120,경춘선,별내,2888,2769,20200123
20200120,경춘선,갈매,3162,2642,20200123
20200120,경춘선,신내,1416,1458,20200123
20200120,경의선,문산,5889,5637,20200123
20200120,경의선,파주,1319,908,20200123
20200120,경의선,월롱,2238,2071,20200123
20200120,경의선,금촌,7301,7082,20200123
20200120,경의선,금릉,4999,4804,20200123
20200120,경의선,운정,6825,6225,20200123
20200120,경의선,야당,6262,5840,20200123
20200120,경의선,탄현,8536,8254,20200123
20200120,경의선,일산,10195,9852,20200123
20200120,경의선,풍산,6105,5614,20200123
20200120,경의선,백마,7815,7192,20200123
20200120,경의선,곡산,608,626,20200123
20200120,경의선,능곡,4004,3626,20200123
20200120,경의선,행신,8828,8695,20200123
20200120,경의선,강매,3287,2694,20200123
20200120,경의선,화전,2070,1840,20200123
20200120,경의선,수색,2607,2562,20200123
20200120,경의선,디지털미디어시티,2682,2491,20200123
20200120,경의선,가좌,6045,5471,20200123
20200120,경의선,홍대입구,2043,2335,20200123
20200120,경의선,서강대,2442,2440,20200123
20200120,경의선,공덕,4383,3740,20200123
20200120,경의선,효창공원앞,3188,3601,20200123
20200120,경의선,신촌,1085,1423,20200123
20200120,경의선,서울역,4963,6569,20200123
20200120,장항선,신창(순천향대),1210,1208,20200123
20200120,장항선,온양온천,4545,4652,20200123
20200120,장항선,배방,986,961,20200123
20200120,장항선,아산,2765,2506,20200123
20200120,장항선,쌍용(나사렛대),2003,1919,20200123
20200120,장항선,봉명,1432,1406,20200123
20200120,중앙선,지평,54,32,20200123
20200120,중앙선,용문,2938,2965,20200123
20200120,중앙선,원덕,409,413,20200123
20200120,중앙선,양평,3146,3056,20200123
20200120,중앙선,오빈,341,339,20200123
20200120,중앙선,아신,626,632,20200123
20200120,중앙선,국수,800,804,20200123
20200120,중앙선,신원,192,152,20200123
20200120,중앙선,양수,1937,1929,20200123
20200120,중앙선,운길산,602,540,20200123
20200120,중앙선,팔당,704,707,20200123
20200120,중앙선,도심,2906,2269,20200123
20200120,중앙선,덕소,6796,6583,20200123
20200120,중앙선,양정,866,748,20200123
20200120,중앙선,도농,11343,10033,20200123
20200120,중앙선,구리,15728,15604,20200123
20200120,중앙선,양원,1654,1685,20200123
20200120,중앙선,망우,8508,8340,20200123
20200120,중앙선,상봉(시외버스터미널),6530,6259,20200123
20200120,중앙선,중랑,6353,5941,20200123
20200120,중앙선,회기,28267,27175,20200123
20200120,일산선,대화,17303,13233,20200123
20200120,일산선,주엽,11403,11700,20200123
20200120,일산선,정발산,8839,9094,20200123
20200120,일산선,마두,9618,9929,20200123
20200120,일산선,백석,12452,12603,20200123
20200120,일산선,대곡,1879,1363,20200123
20200120,일산선,화정,21408,22000,20200123
20200120,일산선,원당,12908,12265,20200123
20200120,일산선,삼송,20574,19610,20200123
20200120,일산선,원흥,10694,9977,20200123
20200120,분당선,매교,2683,2664,20200123
20200120,분당선,수원시청,13221,14559,20200123
20200120,분당선,매탄권선,5119,4814,20200123
20200120,분당선,망포,15929,14689,20200123
20200120,분당선,영통,9894,10102,20200123
20200120,분당선,청명,4921,4503,20200123
20200120,분당선,상갈,6633,6118,20200123
20200120,분당선,기흥,11536,10966,20200123
20200120,분당선,신갈,5821,5619,20200123
20200120,분당선,구성,5907,5804,20200123
20200120,분당선,죽전,16166,17716,20200123
20200120,분당선,보정,3067,2544,20200123
20200120,분당선,이매,6535,6375,20200123
20200120,분당선,오리,14666,12627,20200123
20200120,분당선,미금,20290,21579,20200123
20200120,분당선,정자,20071,21694,20200123
20200120,분당선,수내,16217,16134,20200123
20200120,분당선,서현,32455,32764,20200123
20200120,분당선,야탑,32549,34160,20200123
20200120,분당선,모란,23631,23727,20200123
20200120,분당선,태평,15812,15488,20200123
20200120,분당선,가천대,8240,9203,20200123
20200120,분당선,선정릉,10095,10739,20200123
20200120,분당선,강남구청,11535,13373,20200123
20200120,분당선,압구정로데오,18751,20896,20200123
20200120,분당선,서울숲,9270,9374,20200123
20200120,분당선,수원,9312,6541,20200123
20200120,분당선,복정,1,0,20200123
20200120,분당선,수서,15874,16712,20200123
20200120,분당선,대모산입구,4028,3734,20200123
20200120,분당선,개포동,4402,4587,20200123
20200120,분당선,구룡,1741,1751,20200123
20200120,분당선,도곡,8133,8141,20200123
20200120,분당선,한티,17050,18081,20200123
20200120,분당선,선릉,15438,24938,20200123
20200120,과천선,범계,31667,30703,20200123
20200120,과천선,평촌,21160,20756,20200123
20200120,과천선,인덕원,27788,28650,20200123
20200120,과천선,정부과천청사,12540,12378,20200123
20200120,과천선,과천,5679,5229,20200123
20200120,과천선,대공원,2045,2103,20200123
20200120,과천선,경마공원,1117,1093,20200123
20200120,과천선,선바위,10177,8603,20200123
20200120,안산선,수리산,4898,3801,20200123
20200120,안산선,오이도,10188,9690,20200123
20200120,안산선,정왕,7779,8462,20200123
20200120,안산선,신길온천,1682,1511,20200123
20200120,안산선,안산,13995,12592,20200123
20200120,안산선,초지,4952,5082,20200123
20200120,안산선,고잔,9428,9085,20200123
20200120,안산선,중앙,18686,19273,20200123
20200120,안산선,한대앞,8851,8577,20200123
20200120,안산선,상록수,20843,20045,20200123
20200120,안산선,반월,5033,4657,20200123
20200120,안산선,대야미,5485,4896,20200123
20200120,안산선,산본,20042,21347,20200123
20200120,경원선,소요산,3103,2428,20200123
20200120,경원선,동두천,2242,2610,20200123
20200120,경원선,보산,1749,1966,20200123
20200120,경원선,동두천중앙,4022,3896,20200123
20200120,경원선,지행,7368,7061,20200123
20200120,경원선,덕정,6159,6030,20200123
20200120,경원선,덕계,2687,2299,20200123
20200120,경원선,양주,9289,8399,20200123
20200120,경원선,녹양,5380,4996,20200123
20200120,경원선,가능,7358,6951,20200123
20200120,경원선,의정부,21036,21611,20200123
20200120,경원선,회룡,14469,13667,20200123
20200120,경원선,망월사,8242,8349,20200123
20200120,경원선,도봉산,7843,4721,20200123
20200120,경원선,도봉,6814,6405,20200123
20200120,경원선,방학,10966,10378,20200123
20200120,경원선,창동,1,0,20200123
20200120,경원선,녹천,5380,4523,20200123
20200120,경원선,월계,6760,6273,20200123
20200120,경원선,광운대,9545,9016,20200123
20200120,경원선,석계,10421,11811,20200123
20200120,경원선,신이문,10110,9275,20200123
20200120,경원선,외대앞,9323,9092,20200123
20200120,경원선,청량리(서울시립대입구),17418,18670,20200123
20200120,경원선,왕십리(성동구청),16496,18211,20200123
20200120,경원선,응봉,2028,1676,20200123
20200120,경원선,옥수,59,36,20200123
20200120,경원선,한남,5158,4956,20200123
20200120,경원선,서빙고,2031,1945,20200123
20200120,경원선,이촌(국립중앙박물관),4588,3565,20200123
20200120,경인선,도화,4447,3890,20200123
20200120,경인선,중동,11053,10190,20200123
20200120,경인선,온수(성공회대입구),7587,7282,20200123
20200120,경인선,도원,3714,3757,20200123
20200120,경인선,간석,7116,6697,20200123
20200120,경인선,부개,10055,9325,20200123
20200120,경인선,소사,11277,10816,20200123
20200120,경인선,구일,7351,7258,20200123
20200120,경인선,인천,3678,2730,20200123
20200120,경인선,동인천,16778,16074,20200123
20200120,경인선,제물포,11767,11056,20200123
20200120,경인선,주안,23197,20975,20200123
20200120,경인선,동암,18717,18332,20200123
20200120,경인선,백운,8852,8668,20200123
20200120,경인선,부평,37404,39822,20200123
20200120,경인선,송내,33823,33086,20200123
20200120,경인선,부천,40695,40839,20200123
20200120,경인선,역곡,32402,32013,20200123
20200120,경인선,오류동,14283,13207,20200123
20200120,경인선,개봉,25477,25611,20200123
20200120,경부선,광명,3433,2757,20200123
20200120,경부선,서동탄,1874,1533,20200123
20200120,경부선,당정,7255,6907,20200123
20200120,경부선,천안,5629,5798,20200123
20200120,경부선,두정,4849,4999,20200123
20200120,경부선,직산,837,835,20200123
20200120,경부선,성환,3421,3570,20200123
20200120,경부선,평택,12655,12695,20200123
20200120,경부선,지제,2625,2446,20200123
20200120,경부선,서정리,5486,5580,20200123
20200120,경부선,송탄,4506,4367,20200123
20200120,경부선,진위,1627,1495,20200123
20200120,경부선,오산,9985,10152,20200123
20200120,경부선,오산대,3045,2635,20200123
20200120,경부선,세마,2867,2461,20200123
20200120,경부선,병점,15672,15796,20200123
20200120,경부선,세류,3715,3432,20200123
20200120,경부선,독산,19588,20056,20200123
20200120,경부선,수원,40508,43653,20200123
20200120,경부선,화서,8554,8211,20200123
20200120,경부선,성균관대,16026,15717,20200123
20200120,경부선,의왕,10299,9986,20200123
20200120,경부선,군포,8259,8242,20200123
20200120,경부선,금정,29850,31023,20200123
20200120,경부선,명학,10733,10321,20200123
20200120,경부선,안양,25888,26131,20200123
20200120,경부선,관악,8521,7737,20200123
20200120,경부선,석수,11857,10230,20200123
20200120,경부선,금천구청,13875,13204,20200123
20200120,경부선,가산디지털단지,21034,24461,20200123
20200120,경부선,구로,21074,21362,20200123
20200120,경부선,신도림,4405,4435,20200123
20200120,경부선,영등포,48299,50208,20200123
20200120,경부선,대방,15780,16121,20200123
20200120,경부선,노량진,11622,11177,20200123
20200120,경부선,용산,38804,41186,20200123
20200120,경부선,남영,11411,12000,20200123
20200120,경부선,서울역,6868,1737,20200123
20200120,4호선,남태령,1397,1237,20200123
20200120,4호선,사당,30663,25934,20200123
20200120,4호선,총신대입구(이수),24149,26623,20200123
20200120,4호선,동작(현충원),2522,2586,20200123
20200120,4호선,이촌(국립중앙박물관),9165,10207,20200123
20200120,4호선,신용산,18735,19766,20200123
20200120,4호선,삼각지,5573,6162,20200123
20200120,4호선,숙대입구(갈월),16025,15659,20200123
20200120,4호선,서울역,16059,25027,20200123
20200120,4호선,회현(남대문시장),32312,34198,20200123
20200120,4호선,명동,35464,37391,20200123
20200120,4호선,충무로,34291,35291,20200123
20200120,4호선,동대문역사문화공원,21622,19779,20200123
20200120,4호선,동대문,26505,27022,20200123
20200120,4호선,혜화,39740,39830,20200123
20200120,4호선,한성대입구(삼선교),15724,15160,20200123
20200120,4호선,성신여대입구(돈암),24500,23662,20200123
20200120,4호선,길음,24444,23097,20200123
20200120,4호선,미아사거리,33027,32300,20200123
20200120,4호선,미아(서울사이버대학),17926,16751,20200123
20200120,4호선,수유(강북구청),40804,40760,20200123
